attom_id,fips,apn,address,postal1,state,latitude,longitude,property_type,year_built,beds,baths,sqft,lot_size,sale_amount,sale_date,sale_type,price_per_sqft,area_code,area_title
4329522,45007,275-09-16-001,"205 KAY ST, HONEA PATH, SC 29654",29654,SC,34.454872,-82.388184,SFR,,2.0,,1019.0,0.236,71225.0,2025-06-27,Resale,69.9,24860,"Greenville-Anderson-Greer, SC"
4354114,45007,240-01-01-003,"3 DONALD ST, PIEDMONT, SC 29673",29673,SC,34.701123,-82.470721,SFR,,,,856.0,0.456,135000.0,2025-08-25,Resale,157.71,24860,"Greenville-Anderson-Greer, SC"
4354121,45007,240-01-02-007,"12 DONALD ST, PIEDMONT, SC 29673",29673,SC,34.702237,-82.470029,SFR,,,,1024.0,0.359,105000.0,2025-06-20,Resale,102.54,24860,"Greenville-Anderson-Greer, SC"
4354122,45007,177-06-01-043,"307 SERENA CIR, ANDERSON, SC 29621",29621,SC,34.466232,-82.590175,SFR,1990.0,3.0,,2200.0,0.483,408000.0,2025-05-09,Resale,185.45,24860,"Greenville-Anderson-Greer, SC"
4354125,45007,177-07-02-001,"103 GILMER RD, ANDERSON, SC 29621",29621,SC,34.466501,-82.588702,AGRICULTURAL LAND,1983.0,,,1640.0,1.03,76000.0,2026-03-13,Resale,46.34,24860,"Greenville-Anderson-Greer, SC"
4354142,45007,249-06-03-007,"720 RIVER ST, BELTON, SC 29627",29627,SC,34.529118,-82.480291,SFR,,3.0,,1299.0,0.544,180000.0,2026-01-30,Resale,138.57,24860,"Greenville-Anderson-Greer, SC"
4430828,45007,125-21-01-009,"734 WOODMONT CIR, ANDERSON, SC 29624",29624,SC,34.474203,-82.647365,SFR,,,,967.0,0.318,161000.0,2023-08-09,Resale,166.49,24860,"Greenville-Anderson-Greer, SC"
4440828,45007,045-10-01-013,"125 WOODSHORE DR, ANDERSON, SC 29625",29625,SC,34.553700,-82.790484,MOBILE HOME,2000.0,,,1680.0,0.132,310000.0,2024-09-16,Resale,184.52,24860,"Greenville-Anderson-Greer, SC"
4459497,45007,147-16-01-034,"506 BRITTANY PARK, ANDERSON, SC 29621",29621,SC,34.549164,-82.652889,SFR,2001.0,3.0,,2207.0,0.317,439900.0,2025-06-27,Resale,199.32,24860,"Greenville-Anderson-Greer, SC"
4463296,45007,149-15-04-017,"106 WILLOW CT, ANDERSON, SC 29621",29621,SC,34.515534,-82.629287,SFR,1995.0,3.0,,1670.0,0.444,,2024-02-14,Resale,,24860,"Greenville-Anderson-Greer, SC"
4464468,45007,237-04-01-058,"101 HOLBORNE DR, EASLEY, SC 29642",29642,SC,34.768417,-82.489251,SFR,1999.0,4.0,,3646.0,0.613,618000.0,2025-06-17,Resale,169.5,24860,"Greenville-Anderson-Greer, SC"
4529767,45007,239-04-01-015,"121 SHERMAN CT, PIEDMONT, SC 29673",29673,SC,34.730177,-82.475575,SFR,,,,2498.0,0.84,276500.0,2025-09-26,Resale,110.69,24860,"Greenville-Anderson-Greer, SC"
4529768,45007,239-13-01-013,"212 CREEKSTONE DR, PIEDMONT, SC 29673",29673,SC,34.731202,-82.482886,MOBILE HOME,2001.0,3.0,,1968.0,0.57,250000.0,2025-07-21,Resale,127.03,24860,"Greenville-Anderson-Greer, SC"
4545385,45007,242-04-01-011,"127 EFFIE DR, PIEDMONT, SC 29673",29673,SC,34.677436,-82.462908,MOBILE HOME,1996.0,,,1456.0,1.08,190000.0,2024-09-19,Resale,130.49,24860,"Greenville-Anderson-Greer, SC"
4559919,45007,048-08-01-018,"111 SUNDOWNER BLVD, ANDERSON, SC 29626",29626,SC,34.483624,-82.781588,SFR,2001.0,3.0,,1563.0,0.57,255500.0,2023-12-06,Resale,163.47,24860,"Greenville-Anderson-Greer, SC"
4563665,45007,049-00-09-002,"1529 OLD ROBERTS CHURCH RD, ANDERSON, SC 29626",29626,SC,34.475508,-82.793663,SFR,,,,3318.0,5.39,390000.0,2024-07-10,Resale,117.54,24860,"Greenville-Anderson-Greer, SC"
4588245,45007,040-21-04-013,"118 GRAND OAK CIR, PENDLETON, SC 29670",29670,SC,34.649031,-82.788252,SFR,1999.0,3.0,,1511.0,0.197,263000.0,2025-09-08,Resale,174.06,24860,"Greenville-Anderson-Greer, SC"
4630921,45007,127-01-01-011,"101 CARSON DR, STARR, SC 29684",29684,SC,34.436171,-82.676727,SFR,,,,1056.0,0.505,180250.0,2023-07-20,Resale,170.69,24860,"Greenville-Anderson-Greer, SC"
4634592,45007,226-04-03-008,"406 ANDERSON ST, BELTON, SC 29627",29627,SC,34.521523,-82.497438,SFR,,3.0,,2419.0,0.39,175000.0,2025-06-09,Resale,72.34,24860,"Greenville-Anderson-Greer, SC"
4637330,45007,149-02-02-001,"501 NORTH ST, ANDERSON, SC 29621",29621,SC,34.512154,-82.643204,SFR,1920.0,3.0,,2151.0,0.257,280000.0,2026-04-13,Resale,130.17,24860,"Greenville-Anderson-Greer, SC"
4647779,45007,148-32-01-059,"205 GEORGE B TIMMERMAN DR, ANDERSON, SC 29621",29621,SC,34.528781,-82.639373,SFR,2004.0,3.0,,2312.0,0.312,369000.0,2024-08-07,Resale,159.6,24860,"Greenville-Anderson-Greer, SC"
4690965,45007,093-11-12-006,"1202 NORTHLAKE DR, ANDERSON, SC 29625",29625,SC,34.565017,-82.706871,CONDOMINIUM,,2.0,,,,140000.0,2025-09-05,Resale,,24860,"Greenville-Anderson-Greer, SC"
4770474,45007,123-26-01-033,"1916 MARTIN AVE, ANDERSON, SC 29625",29625,SC,34.519689,-82.665562,SFR,,2.0,,1368.0,0.288,36000.0,2025-10-17,Resale,26.32,24860,"Greenville-Anderson-Greer, SC"
4770476,45007,192-06-01-072,"109 CONNERS BLVD, PIEDMONT, SC 29673",29673,SC,34.684244,-82.549210,SFR,1994.0,3.0,,1385.0,1.207,256000.0,2023-12-21,Resale,184.84,24860,"Greenville-Anderson-Greer, SC"
4770486,45007,094-12-08-011,"213 OXMOOR DR, ANDERSON, SC 29625",29625,SC,34.537311,-82.728154,SFR,1981.0,3.0,,1724.0,1.09,,2022-05-10,Resale,,24860,"Greenville-Anderson-Greer, SC"
4792882,45007,068-05-02-001,"1951 CENTERVILLE RD, ANDERSON, SC 29625",29625,SC,34.538969,-82.742585,SFR,,,,1738.0,1.6,232000.0,2026-04-27,Resale,133.49,24860,"Greenville-Anderson-Greer, SC"
4792884,45007,044-18-01-009,"3352 CENTERVILLE RD, ANDERSON, SC 29625",29625,SC,34.569767,-82.794219,SFR,2003.0,3.0,,1545.0,0.57,239000.0,2023-08-21,Resale,154.69,24860,"Greenville-Anderson-Greer, SC"
4792887,45007,149-21-01-015,"180 FAIRWAY GRN, ANDERSON, SC 29621",29621,SC,34.504374,-82.603606,SFR,,5.0,,2511.0,0.77,260000.0,2025-01-03,Resale,103.54,24860,"Greenville-Anderson-Greer, SC"
4792891,45007,150-07-05-020,"1015 BROCK ST, ANDERSON, SC 29624",29624,SC,34.499062,-82.635828,SFR,,,,581.0,0.22,125992.0,2024-08-19,Resale,216.85,24860,"Greenville-Anderson-Greer, SC"
4792895,45007,150-07-05-013,"1013 BROCK ST, ANDERSON, SC 29624",29624,SC,34.499145,-82.635981,SFR,,,,581.0,2.201,125992.0,2024-08-19,Resale,216.85,24860,"Greenville-Anderson-Greer, SC"
4792898,45007,149-01-01-012,"605 BOULEVARD, ANDERSON, SC 29621",29621,SC,34.514278,-82.644274,SFR,,3.0,,2923.0,0.276,355000.0,2025-09-22,Resale,121.45,24860,"Greenville-Anderson-Greer, SC"
4807941,45007,045-01-01-025,"116 MIDWOOD DR, ANDERSON, SC 29625",29625,SC,34.534956,-82.813750,SFR,2002.0,3.0,,2686.0,0.574,715000.0,2024-03-15,Resale,266.2,24860,"Greenville-Anderson-Greer, SC"
4807946,45007,123-17-01-013,"1930 DOBBINS AVE, ANDERSON, SC 29625",29625,SC,34.520224,-82.668752,SFR,,2.0,,1346.0,0.035,205500.0,2026-02-20,Resale,152.67,24860,"Greenville-Anderson-Greer, SC"
4807953,45007,044-05-03-007,"211 ROWLAND RD, ANDERSON, SC 29625",29625,SC,34.571128,-82.785409,SFR,2006.0,2.0,,1996.0,0.72,585000.0,2024-06-10,Resale,293.09,24860,"Greenville-Anderson-Greer, SC"
4807961,45007,122-10-04-001,"423 CENTRAL AVE, ANDERSON, SC 29625",29625,SC,34.523632,-82.665658,SFR,,3.0,,2346.0,0.332,370000.0,2023-06-16,Resale,157.72,24860,"Greenville-Anderson-Greer, SC"
4807992,45007,226-04-06-017,"315 WOODLAND DR, BELTON, SC 29627",29627,SC,34.516807,-82.499772,SFR,2001.0,2.0,,1256.0,0.347,,2024-07-25,Resale,,24860,"Greenville-Anderson-Greer, SC"
4808004,45007,148-31-04-029,"909 MEADOWCREEK, ANDERSON, SC 29621",29621,SC,34.542338,-82.613177,SFR,1998.0,3.0,,2551.0,0.234,325000.0,2025-05-21,Resale,127.4,24860,"Greenville-Anderson-Greer, SC"
4808005,45007,148-18-03-009,"416 VAN MARTIN RD, ANDERSON, SC 29621",29621,SC,34.529945,-82.607316,SFR,,,,1415.0,2.6,294900.0,2023-12-01,Resale,208.41,24860,"Greenville-Anderson-Greer, SC"
4859074,45007,156-00-06-037,"225 FAITH LN, IVA, SC 29655",29655,SC,34.369558,-82.624917,SFR,1992.0,,,1686.0,1.16,254500.0,2025-05-07,Resale,150.95,24860,"Greenville-Anderson-Greer, SC"
4928817,45007,221-10-04-023,"721 MCALISTER RD, WILLIAMSTON, SC 29697",29697,SC,34.608683,-82.523454,SFR,1996.0,3.0,,1681.0,0.543,365000.0,2024-03-01,Resale,217.13,24860,"Greenville-Anderson-Greer, SC"
4928821,45007,046-05-01-014,"103 LISSA LN, ANDERSON, SC 29625",29625,SC,34.521657,-82.769682,SFR,2001.0,3.0,,1524.0,0.87,330000.0,2025-10-15,Resale,216.54,24860,"Greenville-Anderson-Greer, SC"
4928825,45007,229-02-02-006,"1607 HIGHWAY 252, BELTON, SC 29627",29627,SC,34.460534,-82.515044,MOBILE HOME,1998.0,3.0,,1680.0,0.73,,2025-02-19,Resale,,24860,"Greenville-Anderson-Greer, SC"
4928830,45007,044-06-01-003,"410 SANDY SPRINGS RD, ANDERSON, SC 29625",29625,SC,34.569222,-82.782196,SFR,,,,1420.0,0.448,178500.0,2023-10-30,Resale,125.7,24860,"Greenville-Anderson-Greer, SC"
4934383,45007,185-01-03-002,"110 HOLT DR, IVA, SC 29655",29655,SC,34.318872,-82.585021,MOBILE HOME,1997.0,,,1232.0,0.434,216000.0,2025-05-21,Resale,175.32,24860,"Greenville-Anderson-Greer, SC"
4934396,45007,221-10-04-016,"141 BREAZEALE DR, WILLIAMSTON, SC 29697",29697,SC,34.611863,-82.525404,SFR,,,,1516.0,0.591,150000.0,2025-03-21,Resale,98.94,24860,"Greenville-Anderson-Greer, SC"
4965089,45007,245-00-06-005,"2 PATTERSON DR, WILLIAMSTON, SC 29697",29697,SC,34.609619,-82.456289,SFR,2007.0,,,3016.0,0.98,,2026-02-05,Resale,,24860,"Greenville-Anderson-Greer, SC"
4965881,45007,122-17-04-011,"2003 COLLEGE AVE, ANDERSON, SC 29621",29621,SC,34.524012,-82.649940,SFR,,3.0,,1567.0,0.409,,2024-12-04,Resale,,24860,"Greenville-Anderson-Greer, SC"
5141909,45007,148-22-01-007,"302 LOWRY RD, ANDERSON, SC 29621",29621,SC,34.528638,-82.605548,SFR,,,,1454.0,1.29,268500.0,2024-07-01,Resale,184.66,24860,"Greenville-Anderson-Greer, SC"
5224431,45007,067-12-02-007,"1021 LAKEWOOD DR, ANDERSON, SC 29625",29625,SC,34.539000,-82.758825,SFR,,,,1600.0,0.5,150000.0,2023-07-19,New Construction,93.75,24860,"Greenville-Anderson-Greer, SC"
5224453,45007,117-03-01-005,"103 PRECIOUS PL, ANDERSON, SC 29621",29621,SC,34.624789,-82.666843,AGRICULTURAL LAND,,,,,0.303,50000.0,2025-04-17,Resale,,24860,"Greenville-Anderson-Greer, SC"
5224455,45007,125-14-01-003,"603 MURPHY ST, ANDERSON, SC 29626",29626,SC,34.460862,-82.667947,RESIDENTIAL - VACANT LAND,,,,,0.299,45000.0,2024-02-16,Resale,,24860,"Greenville-Anderson-Greer, SC"
5228805,45007,165-04-04-016,"101 HAMILTON LN, LIBERTY, SC 29657",29657,SC,34.706710,-82.601496,MOBILE HOME,1998.0,,,1463.0,1.0,220000.0,2025-04-23,Resale,150.38,24860,"Greenville-Anderson-Greer, SC"
5237898,45007,235-00-04-001,"218 RAGSDALE RD, GREENVILLE, SC 29611",29611,SC,34.802576,-82.481322,SFR,,,,1357.0,1.58,145000.0,2025-12-29,Resale,106.85,24860,"Greenville-Anderson-Greer, SC"
5237931,45007,096-05-02-011,"107 REGENCY CIR, ANDERSON, SC 29625",29625,SC,34.519482,-82.709977,SFR,,3.0,,2013.0,0.58,,2024-04-05,Resale,,24860,"Greenville-Anderson-Greer, SC"
5237936,45007,093-11-07-008,"707 NORTHLAKE DR, ANDERSON, SC 29625",29625,SC,34.565312,-82.707888,CONDOMINIUM,,2.0,,,,190000.0,2025-11-25,Resale,,24860,"Greenville-Anderson-Greer, SC"
5237943,45007,093-11-07-007,"711 NORTHLAKE DR, ANDERSON, SC 29625",29625,SC,34.565363,-82.707903,CONDOMINIUM,,2.0,,,,149999.0,2024-02-13,Resale,,24860,"Greenville-Anderson-Greer, SC"
5237944,45007,122-06-01-008,"201 NORTHGATE DR, ANDERSON, SC 29625",29625,SC,34.527057,-82.673503,SFR,1967.0,3.0,,1301.0,0.375,166000.0,2023-10-03,Resale,127.59,24860,"Greenville-Anderson-Greer, SC"
5237947,45007,122-06-04-010,"2501 POPE DR, ANDERSON, SC 29625",29625,SC,34.526177,-82.670427,SFR,1992.0,2.0,,1187.0,0.34,205000.0,2025-03-28,Resale,172.7,24860,"Greenville-Anderson-Greer, SC"
5251916,45007,040-21-05-009,"180 GRAND OAK CIR, PENDLETON, SC 29670",29670,SC,34.649005,-82.790862,SFR,2003.0,3.0,,2655.0,0.165,299900.0,2025-11-21,Resale,112.96,24860,"Greenville-Anderson-Greer, SC"
5251920,45007,040-13-04-018,"208 MAGNOLIA TER, PENDLETON, SC 29670",29670,SC,34.637760,-82.785818,SFR,,,,1590.0,0.402,230000.0,2023-08-22,Resale,144.65,24860,"Greenville-Anderson-Greer, SC"
5309724,45007,123-16-04-028,"211 ONEAL DR, ANDERSON, SC 29625",29625,SC,34.520459,-82.671133,SFR,,4.0,,4562.0,0.629,150000.0,2025-12-01,Resale,32.88,24860,"Greenville-Anderson-Greer, SC"
7058552,45007,225-01-02-016,"29 MCGEE ST, BELTON, SC 29627",29627,SC,34.525473,-82.500347,SFR,,2.0,,781.0,0.159,170000.0,2024-11-12,Resale,217.67,24860,"Greenville-Anderson-Greer, SC"
7058553,45007,225-03-08-014,"5 JACKSON ST, BELTON, SC 29627",29627,SC,34.529414,-82.497831,SFR,,2.0,,1615.0,0.173,229000.0,2026-01-06,Resale,141.8,24860,"Greenville-Anderson-Greer, SC"
7058557,45007,099-07-01-018,"110 SPRING HILL RD, ANDERSON, SC 29626",29626,SC,34.445587,-82.721634,MOBILE HOME,,,,1792.0,1.49,190000.0,2024-07-11,Resale,106.03,24860,"Greenville-Anderson-Greer, SC"
7166922,45007,152-05-01-028,"114 ANGIE DR, ANDERSON, SC 29624",29624,SC,34.444197,-82.617255,MOBILE HOME,1999.0,,,1960.0,1.583,120000.0,2025-09-26,Resale,61.22,24860,"Greenville-Anderson-Greer, SC"
7166924,45007,124-09-01-043,"117 HILLCREST CIR, ANDERSON, SC 29624",29624,SC,34.489886,-82.667502,SFR,,3.0,,1054.0,0.475,198500.0,2024-08-23,Resale,188.33,24860,"Greenville-Anderson-Greer, SC"
7229190,45007,123-20-16-014,"204 M ST, ANDERSON, SC 29625",29625,SC,34.505370,-82.667474,SFR,,2.0,,937.0,0.131,38200.0,2024-06-28,Resale,40.77,24860,"Greenville-Anderson-Greer, SC"
7229213,45007,239-13-01-015,"216 CREEKSTONE DR, PIEDMONT, SC 29673",29673,SC,34.730562,-82.483754,MOBILE HOME,2001.0,3.0,,2280.0,0.61,245000.0,2025-08-26,Resale,107.46,24860,"Greenville-Anderson-Greer, SC"
7229215,45007,163-03-02-004,"351 SHENANDOAH DR, EASLEY, SC 29642",29642,SC,34.752884,-82.584618,SFR,,,,,0.537,132000.0,2024-08-27,Resale,,24860,"Greenville-Anderson-Greer, SC"
7237211,45007,026-11-01-002,"146 CANN RD, ANDERSON, SC 29625",29625,SC,34.578429,-82.817841,MOBILE HOME,1999.0,,,1456.0,0.58,169900.0,2026-02-09,Resale,116.69,24860,"Greenville-Anderson-Greer, SC"
7237212,45007,026-02-01-012,"134 ROBINHOOD RD, TOWNVILLE, SC 29689",29689,SC,34.562913,-82.840470,MARSHLAND,,,,,0.432,36000.0,2025-08-18,Resale,,24860,"Greenville-Anderson-Greer, SC"
7237219,45007,123-17-04-017,"1008 BOGGS ST, ANDERSON, SC 29625",29625,SC,34.516795,-82.667130,RESIDENTIAL - VACANT LAND,,,,,0.238,10000.0,2025-05-01,Resale,,24860,"Greenville-Anderson-Greer, SC"
7237224,45007,224-00-13-010,"148 SHERARD RD, BELTON, SC 29627",29627,SC,34.551932,-82.498086,AGRICULTURAL (NEC),,,,,0.98,34500.0,2024-01-26,Resale,,24860,"Greenville-Anderson-Greer, SC"
7281441,45007,195-03-01-001,"201 CARRAGEEN DR, WILLIAMSTON, SC 29697",29697,SC,34.633840,-82.556573,SFR,2005.0,3.0,,1727.0,0.628,,2023-06-01,Construction Loan/Financing,,24860,"Greenville-Anderson-Greer, SC"
7330955,45007,149-02-04-019,"608 E CALHOUN ST, ANDERSON, SC 29621",29621,SC,34.509617,-82.643201,SFR,,,,1143.0,0.287,,2023-11-28,Resale,,24860,"Greenville-Anderson-Greer, SC"
7330959,45007,150-07-06-009,"504 CAUGHLIN AVE, ANDERSON, SC 29624",29624,SC,34.498100,-82.635874,SFR,,,,754.0,0.14,,2023-05-17,Resale,,24860,"Greenville-Anderson-Greer, SC"
7330960,45007,124-25-04-021,"301 WARDLAW ST, ANDERSON, SC 29624",29624,SC,34.493003,-82.644326,SFR,1993.0,3.0,,1009.0,0.281,185000.0,2025-10-01,Resale,183.35,24860,"Greenville-Anderson-Greer, SC"
7345945,45007,187-06-01-024,"103 ROLLING OAK DR, EASLEY, SC 29642",29642,SC,34.784021,-82.541593,SFR,2002.0,3.0,,1847.0,0.206,294900.0,2024-02-16,Resale,159.66,24860,"Greenville-Anderson-Greer, SC"
7384185,45007,151-10-02-006,"300 LAWRENCE RD, ANDERSON, SC 29624",29624,SC,34.472534,-82.630842,MOBILE HOME,1998.0,,,1792.0,0.56,145000.0,2025-05-16,Resale,80.92,24860,"Greenville-Anderson-Greer, SC"
7384399,45007,153-01-01-009,"106 KNOWLANDWOOD CIR, ANDERSON, SC 29624",29624,SC,34.431662,-82.638186,SFR,,,,1118.0,0.707,207000.0,2025-01-08,Resale,185.15,24860,"Greenville-Anderson-Greer, SC"
7389160,45007,214-07-02-012,"403 JAMESON DR, PIEDMONT, SC 29673",29673,SC,34.754259,-82.509463,SFR,,,,1853.0,0.753,350000.0,2025-02-28,Resale,188.88,24860,"Greenville-Anderson-Greer, SC"
7436613,45007,069-07-01-004,"219 CHERRY SEED RD, ANDERSON, SC 29625",29625,SC,34.516284,-82.765750,SFR,,,,1233.0,0.33,70000.0,2026-03-02,Resale,56.77,24860,"Greenville-Anderson-Greer, SC"
7437751,45007,099-08-01-001,"100 WILLIE MAE CT, ANDERSON, SC 29626",29626,SC,34.447897,-82.697347,MOBILE HOME,2004.0,3.0,,2016.0,0.76,40500.0,2025-05-27,Resale,20.09,24860,"Greenville-Anderson-Greer, SC"
7450836,45007,091-00-02-020,"2722 LEBANON RD, PENDLETON, SC 29670",29670,SC,34.609065,-82.708571,SFR,1988.0,3.0,,1038.0,0.607,182000.0,2023-11-22,Resale,175.34,24860,"Greenville-Anderson-Greer, SC"
7458724,45007,151-01-02-028,"113 ASHLEY AVE, ANDERSON, SC 29624",29624,SC,34.480019,-82.641577,SFR,1955.0,,,1905.0,0.305,157000.0,2024-07-08,Resale,82.41,24860,"Greenville-Anderson-Greer, SC"
7496275,45007,222-00-05-001,"489 BOITER RD, WILLIAMSTON, SC 29697",29697,SC,34.599591,-82.516892,AGRICULTURAL LAND,,,,,1.0,59000.0,2024-08-21,Resale,,24860,"Greenville-Anderson-Greer, SC"
7496281,45007,201-00-03-004,"1337 WHITEN RD, BELTON, SC 29627",29627,SC,34.513594,-82.563023,SFR,,2.0,,1007.0,1.041,187500.0,2023-07-07,Resale,186.2,24860,"Greenville-Anderson-Greer, SC"
7496286,45007,174-02-02-011,"3006 COBBS WAY, ANDERSON, SC 29621",29621,SC,34.549203,-82.597441,SFR,2020.0,3.0,,2413.0,0.497,435900.0,2024-08-05,Resale,180.65,24860,"Greenville-Anderson-Greer, SC"
7496323,45007,124-25-09-007,"1508 S FANT ST, ANDERSON, SC 29624",29624,SC,34.490980,-82.642987,RESIDENTIAL - VACANT LAND,,,,,0.182,185000.0,2025-11-12,Resale,,24860,"Greenville-Anderson-Greer, SC"
7496324,45007,193-05-01-015,"8 THORNWOOD DR, WILLIAMSTON, SC 29697",29697,SC,34.668765,-82.545592,MOBILE HOME,1989.0,2.0,,1344.0,0.756,,2026-04-07,Resale,,24860,"Greenville-Anderson-Greer, SC"
7497375,45007,069-19-01-013,"114 PEARTREE LN, ANDERSON, SC 29625",29625,SC,34.514964,-82.753078,SFR,1990.0,3.0,,2669.0,2.0,474000.0,2025-12-23,Resale,177.59,24860,"Greenville-Anderson-Greer, SC"
7497376,45007,070-03-02-003,"102 COUNTRY GARDEN LN, ANDERSON, SC 29626",29626,SC,34.490439,-82.747034,SFR,1996.0,3.0,,2199.0,0.802,335000.0,2025-11-18,Resale,152.34,24860,"Greenville-Anderson-Greer, SC"
7497379,45007,243-01-05-003,"1013 ORR ST, PELZER, SC 29669",29669,SC,34.652455,-82.462187,SFR,,,,1026.0,0.232,,2023-11-27,Resale,,24860,"Greenville-Anderson-Greer, SC"
7497396,45007,123-17-01-049,"712 BLAIR ST, ANDERSON, SC 29625",29625,SC,34.519830,-82.667727,SFR,,2.0,,732.0,0.505,46500.0,2023-07-19,Resale,63.52,24860,"Greenville-Anderson-Greer, SC"
7497405,45007,148-31-03-020,"215 SAVANNAH DR, ANDERSON, SC 29621",29621,SC,34.543855,-82.612986,SFR,2003.0,3.0,,1984.0,0.289,330000.0,2026-02-11,Resale,166.33,24860,"Greenville-Anderson-Greer, SC"
7497411,45007,245-09-04-021,"400 S GREEN ST, WILLIAMSTON, SC 29697",29697,SC,34.616235,-82.471460,SFR,,3.0,,1897.0,0.85,180000.0,2024-07-02,Resale,94.89,24860,"Greenville-Anderson-Greer, SC"
7497417,45007,094-12-03-003,"110 SUSSEX WAY, ANDERSON, SC 29625",29625,SC,34.538836,-82.724708,SFR,1996.0,3.0,,1769.0,0.612,319900.0,2025-03-28,Resale,180.84,24860,"Greenville-Anderson-Greer, SC"
7497427,45007,094-03-01-022,"1012 CHANTILLY LN, ANDERSON, SC 29625",29625,SC,34.562620,-82.727097,SFR,2002.0,3.0,,2833.0,0.57,,2024-06-04,Resale,,24860,"Greenville-Anderson-Greer, SC"
7497438,45007,124-13-02-002,"110 MAXWELL AVE, ANDERSON, SC 29624",29624,SC,34.501727,-82.663320,SFR,,,,3203.0,0.422,295000.0,2025-06-20,Resale,92.1,24860,"Greenville-Anderson-Greer, SC"
7497446,45007,150-09-16-002,"208 S GOSSETT ST, ANDERSON, SC 29624",29624,SC,34.498919,-82.628942,SFR,,,,1152.0,0.43,50000.0,2025-06-25,Resale,43.4,24860,"Greenville-Anderson-Greer, SC"
7497463,45007,226-04-06-015,"311 WOODLAND DR, BELTON, SC 29627",29627,SC,34.517147,-82.499432,SFR,,2.0,,1101.0,0.269,178000.0,2024-02-20,Resale,161.67,24860,"Greenville-Anderson-Greer, SC"
7504528,45007,124-27-05-009,"219 GUY ST, ANDERSON, SC 29624",29624,SC,34.485178,-82.644372,TAX EXEMPT,,,,1047.0,0.271,,2025-06-06,Resale,,24860,"Greenville-Anderson-Greer, SC"
7513410,45007,249-04-03-005,"101 CRESCENT AVE, BELTON, SC 29627",29627,SC,34.526583,-82.484071,SFR,,3.0,,1131.0,0.36,215000.0,2024-07-12,Resale,190.1,24860,"Greenville-Anderson-Greer, SC"
7513411,45007,125-08-05-007,"3007 NEW POND RD, ANDERSON, SC 29626",29626,SC,34.477349,-82.659543,SFR,,2.0,,1035.0,0.737,140000.0,2023-10-12,Resale,135.27,24860,"Greenville-Anderson-Greer, SC"
7543268,45007,014-11-01-013,"124 SUE ELLA CT, TOWNVILLE, SC 29689",29689,SC,34.559663,-82.884287,AGRICULTURAL LAND,,,,,0.614,175000.0,2026-04-28,Resale,,24860,"Greenville-Anderson-Greer, SC"
7612005,45007,189-00-10-029,"320 WATSON RD, EASLEY, SC 29642",29642,SC,34.744704,-82.562404,SFR,2000.0,4.0,,4569.0,5.24,880000.0,2024-09-27,Resale,192.6,24860,"Greenville-Anderson-Greer, SC"
7697112,45007,105-03-01-001,"1861 BROWN RD, STARR, SC 29684",29684,SC,34.331013,-82.723085,SFR,,,,,0.76,,2025-02-07,Resale,,24860,"Greenville-Anderson-Greer, SC"
7714458,45007,104-01-08-026,"1200 MOUCHET CIR, STARR, SC 29684",29684,SC,34.359031,-82.691961,SFR,1981.0,3.0,,1091.0,0.517,,2025-06-13,Resale,,24860,"Greenville-Anderson-Greer, SC"
7714467,45007,162-00-02-012,"312 E CHURCH RD, EASLEY, SC 29642",29642,SC,34.769283,-82.584532,SFR,,,,1057.0,0.687,33000.0,2026-01-07,Resale,31.22,24860,"Greenville-Anderson-Greer, SC"
7714469,45007,117-00-08-015,"207 EXETER CT, ANDERSON, SC 29621",29621,SC,34.625740,-82.668642,AGRICULTURAL (NEC),,,,,0.92,65000.0,2024-10-11,Resale,,24860,"Greenville-Anderson-Greer, SC"
7815861,45007,199-00-03-022,"107 MCCOMBS RD, BELTON, SC 29627",29627,SC,34.564916,-82.547971,AGRICULTURAL (NEC),,,,,5.19,73400.0,2023-10-20,Resale,,24860,"Greenville-Anderson-Greer, SC"
7830675,45007,148-23-01-037,"203 LANCASTER DR, ANDERSON, SC 29621",29621,SC,34.542058,-82.647194,SFR,,,,2122.0,0.58,425000.0,2025-06-06,Resale,200.28,24860,"Greenville-Anderson-Greer, SC"
7836637,45007,145-14-01-018,"100 CROSSCREEK DR, ANDERSON, SC 29621",29621,SC,34.597735,-82.619140,SFR,2000.0,3.0,,2151.0,0.444,350000.0,2025-08-11,Resale,162.72,24860,"Greenville-Anderson-Greer, SC"
7841083,45007,187-04-01-033,"126 RED MAPLE CIR, EASLEY, SC 29642",29642,SC,34.786140,-82.546414,SFR,2001.0,3.0,,2464.0,0.418,412000.0,2024-06-28,Resale,167.21,24860,"Greenville-Anderson-Greer, SC"
7843606,45007,236-02-01-010,"239 COTTON GIN RD, PIEDMONT, SC 29673",29673,SC,34.778727,-82.486311,SFR,1993.0,3.0,,2028.0,0.944,200000.0,2025-10-28,Resale,98.62,24860,"Greenville-Anderson-Greer, SC"
7855920,45007,212-01-03-007,"221 TIMBROOKE WAY, EASLEY, SC 29642",29642,SC,34.783055,-82.514028,SFR,,,,2773.0,0.689,398000.0,2024-02-15,Resale,143.53,24860,"Greenville-Anderson-Greer, SC"
7858531,45007,124-11-05-001,"1206 W FRANKLIN ST, ANDERSON, SC 29624",29624,SC,34.498829,-82.668219,SFR,,,,755.0,0.176,111500.0,2025-07-23,Resale,147.68,24860,"Greenville-Anderson-Greer, SC"
